date,product_id,product_category,day_of_week,month,is_weekend,price,discount_percent,stock_level,competitor_price,sales_quantity
2023-05-25,8,Category_2,3,5,0,264.3,0,350,290.51,101
2023-05-25,9,Category_2,3,5,0,260.63,0,50,269.56,94
2023-05-25,10,Category_2,3,5,0,299.49,0,499,318.3,114
2023-05-25,11,Category_3,3,5,0,341.39,0,87,357.5,112
2023-05-25,12,Category_3,3,5,0,329.18,10,364,332.47,144
2023-05-25,13,Category_3,3,5,0,376.04,20,495,419.18,153
2023-05-25,14,Category_3,3,5,0,398.41,0,311,414.66,147
2023-05-25,15,Category_3,3,5,0,418.34,0,334,454.03,133
2023-05-25,16,Category_4,3,5,0,412.29,0,411,412.51,144
2023-05-25,17,Category_4,3,5,0,400.85,0,426,405.01,162
2023-05-25,18,Category_4,3,5,0,440.41,0,296,479.74,170
2023-05-25,19,Category_4,3,5,0,525.76,0,67,534.94,177
2023-05-25,20,Category_4,3,5,0,485.2,0,407,481.83,171
2023-05-26,1,Category_1,4,5,0,122.34,10,169,129.14,63
2023-05-26,2,Category_1,4,5,0,147.77,0,397,160.3,54
2023-05-26,3,Category_1,4,5,0,151.03,0,185,149.53,77
2023-05-26,4,Category_1,4,5,0,186.98,0,438,207.87,67
2023-05-26,5,Category_1,4,5,0,196.38,0,74,211.84,89
2023-05-26,6,Category_2,4,5,0,203.84,0,302,200.04,94
2023-05-26,7,Category_2,4,5,0,247.67,0,458,281.73,102
2023-05-26,8,Category_2,4,5,0,281.94,0,402,267.99,88
2023-05-26,9,Category_2,4,5,0,289.14,0,83,296.92,114
2023-05-26,10,Category_2,4,5,0,299.15,0,189,300.51,116
2023-05-26,11,Category_3,4,5,0,349.84,0,318,334.97,107
2023-05-26,12,Category_3,4,5,0,328.5,0,53,353.72,160
2023-05-26,13,Category_3,4,5,0,327.33,0,438,368.14,121
2023-05-26,14,Category_3,4,5,0,383.28,0,59,369.31,140
2023-05-26,15,Category_3,4,5,0,408.87,0,54,445.11,148
2023-05-26,16,Category_4,4,5,0,391.56,0,109,430.88,144
2023-05-26,17,Category_4,4,5,0,436.0,20,59,496.37,172
2023-05-26,18,Category_4,4,5,0,463.01,0,393,461.32,177
2023-05-26,19,Category_4,4,5,0,449.09,0,419,456.24,170
2023-05-26,20,Category_4,4,5,0,541.45,10,232,618.36,187
2023-05-27,1,Category_1,5,5,1,119.17,0,228,117.05,80
2023-05-27,2,Category_1,5,5,1,133.27,10,143,136.8,110
2023-05-27,3,Category_1,5,5,1,145.07,10,485,159.83,105
2023-05-27,4,Category_1,5,5,1,175.53,0,335,186.67,104
2023-05-27,5,Category_1,5,5,1,197.29,0,424,211.64,130
2023-05-27,6,Category_2,5,5,1,206.4,0,322,233.11,112
2023-05-27,7,Category_2,5,5,1,222.4,0,159,248.28,125
2023-05-27,8,Category_2,5,5,1,258.56,0,106,258.62,130
2023-05-27,9,Category_2,5,5,1,268.35,0,327,285.46,128
2023-05-27,10,Category_2,5,5,1,319.77,0,102,324.77,138
2023-05-27,11,Category_3,5,5,1,327.19,10,293,326.56,162
2023-05-27,12,Category_3,5,5,1,324.31,0,386,357.87,143
2023-05-27,13,Category_3,5,5,1,331.96,0,149,319.8,180
2023-05-27,14,Category_3,5,5,1,409.35,0,142,397.52,151
2023-05-27,15,Category_3,5,5,1,439.42,0,463,419.0,161
2023-05-27,16,Category_4,5,5,1,458.12,0,249,526.3,163
2023-05-27,17,Category_4,5,5,1,438.29,0,444,432.46,197
2023-05-27,18,Category_4,5,5,1,459.46,0,372,485.85,180
2023-05-27,19,Category_4,5,5,1,498.95,0,144,533.0,187
2023-05-27,20,Category_4,5,5,1,544.81,0,319,539.91,206
2023-05-28,1,Category_1,6,5,1,114.07,0,182,129.26,68
2023-05-28,2,Category_1,6,5,1,148.13,0,151,146.92,93
2023-05-28,3,Category_1,6,5,1,145.1,10,207,156.08,117
2023-05-28,4,Category_1,6,5,1,174.28,10,236,176.49,103
2023-05-28,5,Category_1,6,5,1,206.72,0,407,232.72,101
2023-05-28,6,Category_2,6,5,1,215.73,20,93,220.66,162
2023-05-28,7,Category_2,6,5,1,244.97,0,460,281.11,127
2023-05-28,8,Category_2,6,5,1,257.27,0,454,247.63,129
2023-05-28,9,Category_2,6,5,1,274.02,0,207,281.53,132
2023-05-28,10,Category_2,6,5,1,326.85,0,180,320.29,122
2023-05-28,11,Category_3,6,5,1,345.26,0,157,355.4,139
2023-05-28,12,Category_3,6,5,1,310.59,0,334,298.68,178
2023-05-28,13,Category_3,6,5,1,384.72,10,413,370.85,177
2023-05-28,14,Category_3,6,5,1,378.55,0,357,361.86,158
2023-05-28,15,Category_3,6,5,1,406.79,0,130,410.18,161
2023-05-28,16,Category_4,6,5,1,401.51,0,229,456.69,195
2023-05-28,17,Category_4,6,5,1,468.07,0,79,501.86,182
2023-05-28,18,Category_4,6,5,1,471.92,30,251,511.24,261
2023-05-28,19,Category_4,6,5,1,477.28,0,200,472.49,199
2023-05-28,20,Category_4,6,5,1,534.34,0,477,544.25,215
2023-05-29,1,Category_1,0,5,0,122.23,0,320,118.1,64
2023-05-29,2,Category_1,0,5,0,134.41,0,61,146.76,69
2023-05-29,3,Category_1,0,5,0,148.91,0,422,161.28,79
2023-05-29,4,Category_1,0,5,0,165.6,0,425,182.46,74
2023-05-29,5,Category_1,0,5,0,191.8,0,352,212.07,101
2023-05-29,6,Category_2,0,5,0,228.2,0,423,240.96,86
2023-05-29,7,Category_2,0,5,0,226.44,0,204,230.94,129
2023-05-29,8,Category_2,0,5,0,238.48,30,231,256.36,145
2023-05-29,9,Category_2,0,5,0,256.05,0,449,256.61,119
2023-05-29,10,Category_2,0,5,0,277.24,10,364,292.8,107
2023-05-29,11,Category_3,0,5,0,334.36,0,112,363.69,114
2023-05-29,12,Category_3,0,5,0,358.01,0,251,390.47,132
2023-05-29,13,Category_3,0,5,0,325.88,0,405,328.77,148
2023-05-29,14,Category_3,0,5,0,393.29,0,115,441.91,135
2023-05-29,15,Category_3,0,5,0,425.16,0,280,447.2,138
2023-05-29,16,Category_4,0,5,0,436.22,0,268,489.93,134
2023-05-29,17,Category_4,0,5,0,410.04,0,474,437.93,156
2023-05-29,18,Category_4,0,5,0,486.95,10,82,542.4,162
2023-05-29,19,Category_4,0,5,0,477.23,0,66,547.27,156
2023-05-29,20,Category_4,0,5,0,456.0,0,77,456.14,187
2023-05-30,1,Category_1,1,5,0,116.51,0,355,132.25,73
2023-05-30,2,Category_1,1,5,0,134.59,10,257,147.3,74
2023-05-30,3,Category_1,1,5,0,173.58,0,458,175.57,74
2023-05-30,4,Category_1,1,5,0,193.99,20,352,211.47,112
2023-05-30,5,Category_1,1,5,0,189.23,0,425,192.37,100
2023-05-30,6,Category_2,1,5,0,234.98,0,148,226.23,76
2023-05-30,7,Category_2,1,5,0,217.82,0,383,223.59,110
2023-05-30,8,Category_2,1,5,0,234.21,0,474,248.87,102
2023-05-30,9,Category_2,1,5,0,257.65,0,358,263.41,112
2023-05-30,10,Category_2,1,5,0,309.16,0,257,344.75,106
2023-05-30,11,Category_3,1,5,0,290.32,0,255,329.67,124
2023-05-30,12,Category_3,1,5,0,369.7,0,436,386.44,114
2023-05-30,13,Category_3,1,5,0,342.32,0,247,377.82,133
2023-05-30,14,Category_3,1,5,0,351.99,0,105,381.19,134
2023-05-30,15,Category_3,1,5,0,429.0,10,280,467.7,151
2023-05-30,16,Category_4,1,5,0,401.08,0,214,424.31,142
2023-05-30,17,Category_4,1,5,0,442.59,0,385,480.36,158
2023-05-30,18,Category_4,1,5,0,503.32,0,382,512.06,153
2023-05-30,19,Category_4,1,5,0,486.42,30,373,465.55,228
2023-05-30,20,Category_4,1,5,0,500.0,0,464,551.13,154
2023-05-31,1,Category_1,2,5,0,119.81,0,221,130.32,72
2023-05-31,2,Category_1,2,5,0,146.69,20,321,158.98,77
2023-05-31,3,Category_1,2,5,0,145.36,20,292,155.45,94
2023-05-31,4,Category_1,2,5,0,176.68,0,402,190.0,74
2023-05-31,5,Category_1,2,5,0,193.66,0,419,187.2,94
2023-05-31,6,Category_2,2,5,0,222.19,10,230,218.37,106
2023-05-31,7,Category_2,2,5,0,237.6,0,203,228.51,85
2023-05-31,8,Category_2,2,5,0,266.68,0,406,271.36,100
2023-05-31,9,Category_2,2,5,0,304.57,0,315,291.12,94
2023-05-31,10,Category_2,2,5,0,311.89,0,131,348.22,123
2023-05-31,11,Category_3,2,5,0,306.71,10,401,315.99,152
2023-05-31,12,Category_3,2,5,0,360.62,20,198,390.63,147
2023-05-31,13,Category_3,2,5,0,359.85,0,381,389.8,128
2023-05-31,14,Category_3,2,5,0,400.2,10,137,394.47,131
2023-05-31,15,Category_3,2,5,0,367.69,0,191,383.18,122
2023-05-31,16,Category_4,2,5,0,414.15,0,184,423.12,153
2023-05-31,17,Category_4,2,5,0,478.34,0,469,532.38,136
2023-05-31,18,Category_4,2,5,0,500.1,30,444,539.37,183
2023-05-31,19,Category_4,2,5,0,455.3,0,347,484.94,180
2023-05-31,20,Category_4,2,5,0,477.39,0,431,509.74,190
2023-06-01,1,Category_1,3,6,0,118.37,0,162,120.57,75
2023-06-01,2,Category_1,3,6,0,141.39,0,432,135.07,65
2023-06-01,3,Category_1,3,6,0,146.44,0,404,164.55,62
2023-06-01,4,Category_1,3,6,0,192.17,0,233,207.02,72
2023-06-01,5,Category_1,3,6,0,187.83,20,266,178.46,88
2023-06-01,6,Category_2,3,6,0,238.15,0,152,268.42,76
2023-06-01,7,Category_2,3,6,0,246.61,0,219,235.88,68
2023-06-01,8,Category_2,3,6,0,284.59,0,225,295.53,75
2023-06-01,9,Category_2,3,6,0,301.89,0,383,318.36,90
2023-06-01,10,Category_2,3,6,0,313.31,10,156,308.06,111
2023-06-01,11,Category_3,3,6,0,306.85,0,341,291.73,99
2023-06-01,12,Category_3,3,6,0,309.48,0,333,336.83,120
2023-06-01,13,Category_3,3,6,0,331.73,0,145,346.68,106
2023-06-01,14,Category_3,3,6,0,386.6,0,436,431.18,115
2023-06-01,15,Category_3,3,6,0,412.86,0,91,430.86,133
2023-06-01,16,Category_4,3,6,0,392.85,0,384,446.33,130
2023-06-01,17,Category_4,3,6,0,408.69,0,452,416.74,129
2023-06-01,18,Category_4,3,6,0,441.91,0,205,424.43,151
2023-06-01,19,Category_4,3,6,0,501.18,0,152,518.34,154
2023-06-01,20,Category_4,3,6,0,509.89,0,108,551.29,149
2023-06-02,1,Category_1,4,6,0,122.27,0,274,123.29,54
2023-06-02,2,Category_1,4,6,0,127.45,0,204,129.83,62
2023-06-02,3,Category_1,4,6,0,156.61,0,424,169.66,62
2023-06-02,4,Category_1,4,6,0,183.67,10,278,177.35,74
2023-06-02,5,Category_1,4,6,0,201.65,0,79,197.29,76
2023-06-02,6,Category_2,4,6,0,215.57,0,210,237.52,97
2023-06-02,7,Category_2,4,6,0,228.02,0,472,250.78,98
2023-06-02,8,Category_2,4,6,0,278.06,0,267,273.12,87
2023-06-02,9,Category_2,4,6,0,305.13,0,355,296.41,76
2023-06-02,10,Category_2,4,6,0,290.05,30,114,298.11,146
2023-06-02,11,Category_3,4,6,0,326.88,0,447,331.66,108
2023-06-02,12,Category_3,4,6,0,327.56,0,343,322.44,124
2023-06-02,13,Category_3,4,6,0,362.95,0,153,401.93,124
2023-06-02,14,Category_3,4,6,0,350.72,0,211,392.73,109
2023-06-02,15,Category_3,4,6,0,366.37,30,254,411.82,165
2023-06-02,16,Category_4,4,6,0,426.4,0,353,450.47,128
2023-06-02,17,Category_4,4,6,0,433.87,0,178,478.93,165
2023-06-02,18,Category_4,4,6,0,441.42,0,333,464.4,139
2023-06-02,19,Category_4,4,6,0,521.99,0,435,522.83,142
2023-06-02,20,Category_4,4,6,0,527.52,0,431,546.43,157
2023-06-03,1,Category_1,5,6,1,117.16,0,271,119.81,88
2023-06-03,2,Category_1,5,6,1,133.8,0,303,153.54,69
2023-06-03,3,Category_1,5,6,1,171.81,0,113,164.68,78
2023-06-03,4,Category_1,5,6,1,164.91,0,491,167.64,75
2023-06-03,5,Category_1,5,6,1,219.15,0,400,212.79,82
2023-06-03,6,Category_2,5,6,1,206.57,0,94,235.92,112
2023-06-03,7,Category_2,5,6,1,257.5,10,401,261.76,97
2023-06-03,8,Category_2,5,6,1,244.35,0,206,280.37,108
2023-06-03,9,Category_2,5,6,1,274.44,0,372,285.6,104
2023-06-03,10,Category_2,5,6,1,279.24,0,416,304.39,129
2023-06-03,11,Category_3,5,6,1,348.93,0,142,398.02,122
2023-06-03,12,Category_3,5,6,1,330.35,0,117,372.19,108
2023-06-03,13,Category_3,5,6,1,335.59,0,221,370.06,134
2023-06-03,14,Category_3,5,6,1,351.46,0,56,350.79,148
2023-06-03,15,Category_3,5,6,1,371.19,10,362,395.83,172
2023-06-03,16,Category_4,5,6,1,427.06,0,125,423.75,151
2023-06-03,17,Category_4,5,6,1,402.13,0,353,420.41,152
2023-06-03,18,Category_4,5,6,1,469.31,0,354,466.86,152
2023-06-03,19,Category_4,5,6,1,457.1,20,342,436.28,214
2023-06-03,20,Category_4,5,6,1,485.42,0,387,532.04,164
2023-06-04,1,Category_1,6,6,1,121.1,20,252,115.4,67
2023-06-04,2,Category_1,6,6,1,141.87,0,197,155.77,78
2023-06-04,3,Category_1,6,6,1,162.94,0,378,168.67,76
2023-06-04,4,Category_1,6,6,1,170.62,0,319,194.42,91
2023-06-04,5,Category_1,6,6,1,197.13,0,427,202.34,92
2023-06-04,6,Category_2,6,6,1,225.39,0,197,252.88,104
2023-06-04,7,Category_2,6,6,1,231.27,0,248,255.23,84
2023-06-04,8,Category_2,6,6,1,248.45,0,89,282.58,101
2023-06-04,9,Category_2,6,6,1,271.91,0,440,259.51,114
2023-06-04,10,Category_2,6,6,1,311.76,0,429,350.53,115
2023-06-04,11,Category_3,6,6,1,317.34,0,197,357.72,132
2023-06-04,12,Category_3,6,6,1,312.06,30,329,358.8,174
2023-06-04,13,Category_3,6,6,1,367.77,0,277,409.85,135
2023-06-04,14,Category_3,6,6,1,407.07,0,490,434.56,138
2023-06-04,15,Category_3,6,6,1,383.83,0,405,397.18,148
2023-06-04,16,Category_4,6,6,1,383.91,0,279,435.9,176
2023-06-04,17,Category_4,6,6,1,432.76,0,193,452.35,165
2023-06-04,18,Category_4,6,6,1,483.46,0,276,488.71,171
2023-06-04,19,Category_4,6,6,1,519.35,0,344,529.36,176
2023-06-04,20,Category_4,6,6,1,506.38,0,230,496.54,188
2023-06-05,1,Category_1,0,6,0,130.54,0,347,125.83,40
2023-06-05,2,Category_1,0,6,0,149.71,0,493,170.75,39
2023-06-05,3,Category_1,0,6,0,146.32,0,84,155.14,74
2023-06-05,4,Category_1,0,6,0,196.38,0,343,211.4,79
2023-06-05,5,Category_1,0,6,0,210.07,30,413,227.27,105
2023-06-05,6,Category_2,0,6,0,238.95,0,443,237.72,67
2023-06-05,7,Category_2,0,6,0,222.46,0,438,226.58,85
2023-06-05,8,Category_2,0,6,0,260.38,0,439,269.65,91
2023-06-05,9,Category_2,0,6,0,278.87,0,337,315.23,98
2023-06-05,10,Category_2,0,6,0,306.57,10,393,312.4,111
2023-06-05,11,Category_3,0,6,0,332.98,0,365,349.67,96
2023-06-05,12,Category_3,0,6,0,312.88,0,161,311.78,108
2023-06-05,13,Category_3,0,6,0,384.26,0,289,380.1,117
2023-06-05,14,Category_3,0,6,0,370.2,0,396,382.01,115
2023-06-05,15,Category_3,0,6,0,376.23,0,116,364.62,130
2023-06-05,16,Category_4,0,6,0,392.41,0,472,399.21,132
2023-06-05,17,Category_4,0,6,0,397.16,20,389,380.6,188
2023-06-05,18,Category_4,0,6,0,502.06,0,418,575.46,118
2023-06-05,19,Category_4,0,6,0,482.72,20,398,462.87,169
2023-06-05,20,Category_4,0,6,0,522.55,0,442,554.63,137
2023-06-06,1,Category_1,1,6,0,127.01,0,104,122.23,63
2023-06-06,2,Category_1,1,6,0,131.53,0,211,136.18,45
2023-06-06,3,Category_1,1,6,0,168.74,10,378,160.53,82
2023-06-06,4,Category_1,1,6,0,180.52,0,331,189.6,48
2023-06-06,5,Category_1,1,6,0,181.02,0,385,203.16,75
2023-06-06,6,Category_2,1,6,0,213.5,10,51,204.69,66
2023-06-06,7,Category_2,1,6,0,223.66,0,302,213.81,87
2023-06-06,8,Category_2,1,6,0,242.05,0,461,264.54,93
2023-06-06,9,Category_2,1,6,0,268.71,0,197,261.53,104
2023-06-06,10,Category_2,1,6,0,307.67,0,374,301.66,100
2023-06-06,11,Category_3,1,6,0,334.06,10,463,333.99,96
2023-06-06,12,Category_3,1,6,0,355.22,0,455,344.37,107
2023-06-06,13,Category_3,1,6,0,339.27,0,258,363.21,112
2023-06-06,14,Category_3,1,6,0,388.98,0,90,383.64,120
2023-06-06,15,Category_3,1,6,0,365.52,0,482,376.56,149
2023-06-06,16,Category_4,1,6,0,403.19,0,51,413.02,119
2023-06-06,17,Category_4,1,6,0,459.8,0,79,507.54,132
2023-06-06,18,Category_4,1,6,0,452.44,0,187,446.15,134
2023-06-06,19,Category_4,1,6,0,440.73,0,139,432.0,149
2023-06-06,20,Category_4,1,6,0,454.44,0,299,438.22,153
2023-06-07,1,Category_1,2,6,0,109.65,0,153,117.22,53
2023-06-07,2,Category_1,2,6,0,135.67,0,169,155.94,50
2023-06-07,3,Category_1,2,6,0,174.69,0,392,177.83,62
2023-06-07,4,Category_1,2,6,0,167.04,0,409,190.38,71
2023-06-07,5,Category_1,2,6,0,188.2,0,464,209.32,88
2023-06-07,6,Category_2,2,6,0,232.14,0,302,241.99,75
2023-06-07,7,Category_2,2,6,0,249.43,0,340,259.12,85
2023-06-07,8,Category_2,2,6,0,239.1,0,195,228.84,103
2023-06-07,9,Category_2,2,6,0,258.11,0,59,268.82,86
2023-06-07,10,Category_2,2,6,0,279.65,0,471,311.87,101
2023-06-07,11,Category_3,2,6,0,298.41,0,395,284.07,107
2023-06-07,12,Category_3,2,6,0,366.44,0,338,359.1,97
2023-06-07,13,Category_3,2,6,0,386.51,20,366,424.13,145
2023-06-07,14,Category_3,2,6,0,346.19,0,160,369.33,140
2023-06-07,15,Category_3,2,6,0,408.65,0,193,391.31,136
2023-06-07,16,Category_4,2,6,0,442.39,0,368,449.34,115
2023-06-07,17,Category_4,2,6,0,470.84,0,201,456.2,127
2023-06-07,18,Category_4,2,6,0,464.32,0,130,507.91,149
2023-06-07,19,Category_4,2,6,0,492.31,0,388,482.11,147
2023-06-07,20,Category_4,2,6,0,464.71,30,266,532.55,196
2023-06-08,1,Category_1,3,6,0,109.63,0,200,125.62,62
2023-06-08,2,Category_1,3,6,0,133.19,10,222,151.57,42
2023-06-08,3,Category_1,3,6,0,164.54,0,457,158.91,77
2023-06-08,4,Category_1,3,6,0,168.76,0,277,193.62,77
2023-06-08,5,Category_1,3,6,0,196.4,0,291,197.94,64
2023-06-08,6,Category_2,3,6,0,201.05,0,286,218.44,89
2023-06-08,7,Category_2,3,6,0,216.11,0,299,232.72,80
2023-06-08,8,Category_2,3,6,0,262.99,0,303,257.93,80
2023-06-08,9,Category_2,3,6,0,288.68,0,359,293.28,100
2023-06-08,10,Category_2,3,6,0,291.31,0,75,318.31,109
2023-06-08,11,Category_3,3,6,0,329.52,0,118,348.24,92
2023-06-08,12,Category_3,3,6,0,355.34,0,76,358.98,121
2023-06-08,13,Category_3,3,6,0,352.91,0,427,360.86,125
2023-06-08,14,Category_3,3,6,0,380.89,0,460,422.9,116
2023-06-08,15,Category_3,3,6,0,374.32,30,273,425.4,168
2023-06-08,16,Category_4,3,6,0,460.75,0,388,474.42,119
2023-06-08,17,Category_4,3,6,0,479.34,0,133,479.44,124
2023-06-08,18,Category_4,3,6,0,490.92,0,99,563.06,143
2023-06-08,19,Category_4,3,6,0,473.72,0,125,518.25,146
2023-06-08,20,Category_4,3,6,0,476.37,0,383,453.63,155
2023-06-09,1,Category_1,4,6,0,113.05,0,280,122.06,75
2023-06-09,2,Category_1,4,6,0,144.66,0,250,165.68,53
2023-06-09,3,Category_1,4,6,0,161.66,0,187,179.61,78
2023-06-09,4,Category_1,4,6,0,169.95,0,473,187.73,65
2023-06-09,5,Category_1,4,6,0,184.68,0,307,205.76,89
2023-06-09,6,Category_2,4,6,0,226.6,0,243,231.17,78
2023-06-09,7,Category_2,4,6,0,246.72,0,321,265.71,86
2023-06-09,8,Category_2,4,6,0,276.21,0,324,314.49,73
2023-06-09,9,Category_2,4,6,0,262.96,0,93,299.43,97
2023-06-09,10,Category_2,4,6,0,307.39,10,196,311.96,113
2023-06-09,11,Category_3,4,6,0,304.66,30,63,320.2,159
2023-06-09,12,Category_3,4,6,0,345.07,0,416,377.71,112
2023-06-09,13,Category_3,4,6,0,381.86,0,101,402.47,110
2023-06-09,14,Category_3,4,6,0,381.38,0,341,387.53,129
2023-06-09,15,Category_3,4,6,0,361.86,0,296,345.22,136
2023-06-09,16,Category_4,4,6,0,445.64,0,380,427.85,108
2023-06-09,17,Category_4,4,6,0,427.18,0,281,479.85,153
2023-06-09,18,Category_4,4,6,0,436.13,0,213,497.29,141
2023-06-09,19,Category_4,4,6,0,504.11,0,471,528.3,136
2023-06-09,20,Category_4,4,6,0,509.8,10,103,581.83,180
2023-06-10,1,Category_1,5,6,1,125.53,0,374,138.13,74
2023-06-10,2,Category_1,5,6,1,137.77,20,486,153.73,83
2023-06-10,3,Category_1,5,6,1,147.57,0,104,143.3,98
2023-06-10,4,Category_1,5,6,1,193.81,0,144,196.79,83
2023-06-10,5,Category_1,5,6,1,211.07,0,482,237.35,87
2023-06-10,6,Category_2,5,6,1,199.69,20,382,204.19,126
2023-06-10,7,Category_2,5,6,1,262.56,0,321,297.59,90
2023-06-10,8,Category_2,5,6,1,270.36,0,390,299.81,111
2023-06-10,9,Category_2,5,6,1,256.84,0,284,284.67,94
2023-06-10,10,Category_2,5,6,1,320.63,0,147,320.05,118
2023-06-10,11,Category_3,5,6,1,300.96,0,353,306.79,129
2023-06-10,12,Category_3,5,6,1,318.92,0,272,331.06,136
2023-06-10,13,Category_3,5,6,1,364.25,0,262,389.36,143
2023-06-10,14,Category_3,5,6,1,392.74,0,83,424.11,147
2023-06-10,15,Category_3,5,6,1,434.28,0,358,431.84,139
2023-06-10,16,Category_4,5,6,1,459.08,0,297,476.76,149
2023-06-10,17,Category_4,5,6,1,435.46,0,149,428.0,168
2023-06-10,18,Category_4,5,6,1,466.55,0,209,526.81,165
2023-06-10,19,Category_4,5,6,1,478.77,0,305,476.94,156
2023-06-10,20,Category_4,5,6,1,549.43,0,265,562.75,182
2023-06-11,1,Category_1,6,6,1,130.25,0,173,145.97,47
2023-06-11,2,Category_1,6,6,1,135.6,0,367,140.11,78
2023-06-11,3,Category_1,6,6,1,161.23,0,369,155.48,70
2023-06-11,4,Category_1,6,6,1,174.05,20,208,186.68,122
2023-06-11,5,Category_1,6,6,1,182.79,0,190,209.81,104
2023-06-11,6,Category_2,6,6,1,224.98,0,213,240.58,106
2023-06-11,7,Category_2,6,6,1,230.58,0,281,227.24,100
2023-06-11,8,Category_2,6,6,1,247.75,0,313,256.93,114
2023-06-11,9,Category_2,6,6,1,255.91,0,135,258.73,133
2023-06-11,10,Category_2,6,6,1,270.74,0,363,293.18,120
2023-06-11,11,Category_3,6,6,1,335.8,0,134,373.11,139
2023-06-11,12,Category_3,6,6,1,341.28,0,286,371.1,128
2023-06-11,13,Category_3,6,6,1,348.74,0,464,381.3,151
2023-06-11,14,Category_3,6,6,1,408.58,10,52,443.41,164
2023-06-11,15,Category_3,6,6,1,381.33,0,376,433.78,135
2023-06-11,16,Category_4,6,6,1,409.89,0,356,425.25,168
2023-06-11,17,Category_4,6,6,1,440.66,30,73,443.95,197
2023-06-11,18,Category_4,6,6,1,473.2,0,103,539.96,159
2023-06-11,19,Category_4,6,6,1,478.88,10,430,504.14,200
2023-06-11,20,Category_4,6,6,1,501.25,0,66,564.99,195
2023-06-12,1,Category_1,0,6,0,121.8,0,441,130.35,64
2023-06-12,2,Category_1,0,6,0,147.33,0,338,146.19,50
2023-06-12,3,Category_1,0,6,0,160.41,0,410,164.34,55
2023-06-12,4,Category_1,0,6,0,164.69,30,247,160.85,86
2023-06-12,5,Category_1,0,6,0,218.72,0,238,236.77,64
2023-06-12,6,Category_2,0,6,0,235.01,0,74,256.18,60
2023-06-12,7,Category_2,0,6,0,261.59,10,486,282.64,81
2023-06-12,8,Category_2,0,6,0,264.58,0,325,301.26,57
2023-06-12,9,Category_2,0,6,0,283.24,0,101,272.94,105
2023-06-12,10,Category_2,0,6,0,299.59,0,273,310.63,93
2023-06-12,11,Category_3,0,6,0,332.28,0,341,341.31,93
2023-06-12,12,Category_3,0,6,0,333.48,0,467,375.9,109
2023-06-12,13,Category_3,0,6,0,325.05,0,355,363.5,123
2023-06-12,14,Category_3,0,6,0,411.19,20,258,414.88,158
2023-06-12,15,Category_3,0,6,0,360.88,0,437,354.54,119
2023-06-12,16,Category_4,0,6,0,392.46,0,431,426.2,136
2023-06-12,17,Category_4,0,6,0,414.46,20,150,436.99,150
2023-06-12,18,Category_4,0,6,0,474.19,0,70,531.85,136
2023-06-12,19,Category_4,0,6,0,489.09,0,465,542.33,137
2023-06-12,20,Category_4,0,6,0,543.43,0,302,594.8,155
2023-06-13,1,Category_1,1,6,0,116.71,0,284,132.69,61
2023-06-13,2,Category_1,1,6,0,142.32,0,149,155.85,61
2023-06-13,3,Category_1,1,6,0,167.37,0,256,168.98,52
2023-06-13,4,Category_1,1,6,0,163.34,0,198,176.84,83
2023-06-13,5,Category_1,1,6,0,204.07,0,380,208.09,76
2023-06-13,6,Category_2,1,6,0,224.84,0,384,251.53,80
2023-06-13,7,Category_2,1,6,0,232.88,30,448,267.19,108
2023-06-13,8,Category_2,1,6,0,279.95,0,56,285.99,70
2023-06-13,9,Category_2,1,6,0,303.4,0,205,315.56,73
2023-06-13,10,Category_2,1,6,0,302.77,0,176,317.48,98
2023-06-13,11,Category_3,1,6,0,316.68,10,343,305.59,122
2023-06-13,12,Category_3,1,6,0,340.29,0,84,366.58,112
2023-06-13,13,Category_3,1,6,0,382.03,0,103,403.44,97
2023-06-13,14,Category_3,1,6,0,409.23,0,310,461.15,92
2023-06-13,15,Category_3,1,6,0,430.76,0,307,452.49,115
2023-06-13,16,Category_4,1,6,0,407.66,0,345,427.91,133
2023-06-13,17,Category_4,1,6,0,422.02,0,338,476.28,146
2023-06-13,18,Category_4,1,6,0,433.73,10,429,452.08,172
2023-06-13,19,Category_4,1,6,0,456.53,0,283,482.79,152
2023-06-13,20,Category_4,1,6,0,492.22,0,400,494.86,165
2023-06-14,1,Category_1,2,6,0,124.04,0,442,124.12,60
2023-06-14,2,Category_1,2,6,0,137.1,0,447,146.24,58
2023-06-14,3,Category_1,2,6,0,170.24,20,374,170.78,67
2023-06-14,4,Category_1,2,6,0,191.85,30,244,207.27,80
2023-06-14,5,Category_1,2,6,0,214.86,0,489,244.13,73
2023-06-14,6,Category_2,2,6,0,225.3,0,258,238.76,102
2023-06-14,7,Category_2,2,6,0,244.14,10,477,266.11,84
2023-06-14,8,Category_2,2,6,0,280.72,0,394,314.82,89
2023-06-14,9,Category_2,2,6,0,301.44,0,335,327.31,81
2023-06-14,10,Category_2,2,6,0,327.03,30,214,345.8,128
2023-06-14,11,Category_3,2,6,0,340.33,0,411,336.22,107
2023-06-14,12,Category_3,2,6,0,307.89,20,401,350.77,138
2023-06-14,13,Category_3,2,6,0,389.15,10,282,401.11,121
2023-06-14,14,Category_3,2,6,0,348.13,0,330,337.54,131
2023-06-14,15,Category_3,2,6,0,420.53,0,336,406.95,122
2023-06-14,16,Category_4,2,6,0,455.38,0,164,475.5,134
2023-06-14,17,Category_4,2,6,0,408.55,0,96,408.65,148
